date_month,account_name,account_code,account_id,account_type,account_class,source_relation,net_amount
2023-07-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2023-08-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999997268
2023-08-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.15999999997
2023-08-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2023-08-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35000000003
2023-08-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.420000000005174
2023-08-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2023-08-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2023-08-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2023-08-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2023-08-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2023-08-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2023-08-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2023-08-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2023-08-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2023-08-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2023-08-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2023-08-01,Retained Earnings,,,,EQUITY,"",-502151.8899999995
2023-08-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2023-08-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.439999999999
2023-08-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2023-09-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999998267
2023-09-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000001
2023-09-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2023-09-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35000000002
2023-09-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000306
2023-09-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2023-09-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2023-09-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2023-09-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2023-09-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2023-09-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2023-09-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2023-09-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2023-09-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2023-09-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2023-09-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2023-09-01,Retained Earnings,,,,EQUITY,"",-502151.8899999995
2023-09-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000002
2023-09-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.439999999999
2023-09-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2023-10-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.46000000001256
2023-10-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.160000000076
2023-10-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2023-10-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35000000003
2023-10-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000108
2023-10-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2023-10-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2023-10-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2023-10-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2023-10-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2023-10-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2023-10-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2023-10-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2023-10-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2023-10-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2023-10-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2023-10-01,Retained Earnings,,,,EQUITY,"",-502151.8899999998
2023-10-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2023-10-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999987
2023-10-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2023-11-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999998416
2023-11-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000014
2023-11-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2023-11-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999998
2023-11-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000067
2023-11-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2023-11-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2023-11-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2023-11-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2023-11-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2023-11-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2023-11-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2023-11-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2023-11-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2023-11-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2023-11-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2023-11-01,Retained Earnings,,,,EQUITY,"",-502151.8899999994
2023-11-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7499999999999998
2023-11-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999996
2023-11-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2023-12-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.46000000000623
2023-12-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000001
2023-12-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2023-12-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35
2023-12-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.41999999999786
2023-12-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2023-12-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2023-12-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2023-12-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2023-12-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2023-12-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2023-12-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2023-12-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2023-12-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2023-12-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2023-12-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2023-12-01,Retained Earnings,,,,EQUITY,"",-502151.8899999994
2023-12-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000004
2023-12-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999987
2023-12-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-01-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999997093
2024-01-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000006
2024-01-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-01-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35000000002
2024-01-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.41999999999921
2024-01-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2024-01-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-01-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-01-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-01-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-01-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-01-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-01-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-01-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-01-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2024-01-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-01-01,Retained Earnings,,,,EQUITY,"",-502151.8899999996
2024-01-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7499999999999998
2024-01-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999996
2024-01-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-02-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.46000000000362
2024-02-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000003
2024-02-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-02-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35
2024-02-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.420000000003185
2024-02-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2024-02-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-02-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-02-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-02-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-02-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-02-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-02-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-02-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-02-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2024-02-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-02-01,Retained Earnings,,,,EQUITY,"",-502151.8899999993
2024-02-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2024-02-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.439999999998
2024-02-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-03-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999998881
2024-03-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.1599999999
2024-03-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-03-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999999
2024-03-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.41999999999674
2024-03-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2024-03-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-03-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-03-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-03-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-03-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-03-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-03-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-03-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-03-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2024-03-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-03-01,Retained Earnings,,,,EQUITY,"",-502151.88999999966
2024-03-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000002
2024-03-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.44
2024-03-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-04-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.4599999999669
2024-04-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.159999999996
2024-04-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-04-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999999
2024-04-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000261
2024-04-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2024-04-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-04-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-04-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-04-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-04-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-04-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-04-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-04-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-04-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2024-04-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-04-01,Retained Earnings,,,,EQUITY,"",-502151.88999999943
2024-04-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2024-04-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999987
2024-04-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-05-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999996778
2024-05-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.16000000006
2024-05-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-05-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.35
2024-05-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000053
2024-05-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.299999999997
2024-05-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-05-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-05-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-05-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-05-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-05-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-05-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-05-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-05-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.20999999996
2024-05-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-05-01,Retained Earnings,,,,EQUITY,"",-502151.8899999998
2024-05-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000002
2024-05-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999996
2024-05-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-06-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999999347
2024-06-01,Accounts Receivable,610,b0860737-6dae-4403-8bc7-bfaa8a61a141,CURRENT,ASSET,"",60596.159999999996
2024-06-01,Accrued Liabilites,802,324b4c38-4428-4913-8e27-2db5c96c83a0,CURRLIAB,LIABILITY,"",-2000
2024-06-01,BMO Business,100,ee053c0a-ebdc-4d02-bb9c-b58baef1b572,BANK,ASSET,"",99006.34999999998
2024-06-01,Business American Express,,3e2f5871-9eca-46a6-899a-4417043ab5ae,BANK,ASSET,"",-37.42000000000482
2024-06-01,Computer Hardware,110,4ff74dc8-82ac-42ad-8a65-0582792fa195,FIXED,ASSET,"",13162.3
2024-06-01,Computer Hardware -Accumulated,115,2de52e27-a979-4725-ab95-ea606288e4bd,FIXED,ASSET,"",-214
2024-06-01,Dividends Declared/Paid,1005,bc5948ad-72b7-4e3e-b66b-faefe4f86bfa,EQUITY,EQUITY,"",30000
2024-06-01,Furniture & Fixtures,120,57f1a37e-2981-433c-b2e9-779744f10b0e,FIXED,ASSET,"",280.98
2024-06-01,Furniture & Fixtures - Accumulated,125,e350c254-d177-433f-b630-53b71cf54edf,FIXED,ASSET,"",-28
2024-06-01,Historical Adjustment,840,bfd1e9fa-956e-4336-abd0-5db94daa4409,CURRLIAB,LIABILITY,"",0
2024-06-01,Income Tax Payable,830,fd2e481e-3933-4ef9-81bc-0c8500ba031e,CURRLIAB,LIABILITY,"",45000
2024-06-01,Loan,900,77292b82-c6b8-4a42-b686-7e9ea86e6956,TERMLIAB,LIABILITY,"",0
2024-06-01,Office Equipment,710,528c3dbb-2867-4fbf-ab80-bf2e2022c248,FIXED,ASSET,"",2225.58
2024-06-01,Owner A Drawings,880,3d047457-230f-46a4-9320-74f5b7772859,CURRLIAB,LIABILITY,"",166652.21
2024-06-01,Owner A Share Capital,970,5c88f9a4-3e6c-443f-84e4-14dd7d5fc504,EQUITY,EQUITY,"",-10
2024-06-01,Retained Earnings,,,,EQUITY,"",-502151.8899999994
2024-06-01,Rounding,860,76b7b132-eb28-4faa-b453-bc814428827b,CURRLIAB,LIABILITY,"",0.7500000000000009
2024-06-01,Sales Tax,820,b32c4064-cec9-4536-a0a3-bdbcb977eaa2,CURRLIAB,LIABILITY,"",2605.4399999999996
2024-06-01,Wealthsimple Investments,640,c5960fa0-020e-490b-92a0-58fc98643beb,CURRENT,ASSET,"",85000
2024-07-01,Accounts Payable,800,2279e376-30cc-40d0-8715-21ae95286fb3,CURRLIAB,LIABILITY,"",-88.45999999997987
